id,pos,gloss,persian_gloss,checked
52850,noun,"the energy that an atomic system must acquire before a process (such as an emission or reaction) can occur; ""catalysts are said to reduce the energy of activation during the transition phase of a reaction""","انرژی که یک سیستم اتمی باید قبل از وقوع فرآیند (مانند انتشار یا واکنش) بدست آورد.""گفته می شود کاتالیزورها انرژی فعال سازی در مرحله انتقال واکنش را کاهش می دهند""",1
52858,noun,energy in a mechanical form,انرژی به شکل مکانیکی,1
52857,noun,a form of energy that is transferred by a difference in temperature,نوعی انرژی است که با اختلاف دما منتقل می شود,1
52855,noun,the energy equivalent to the mass of a particle at rest in an inertial frame of reference; equal to the rest mass times the square of the speed of light,انرژی معادل جرم ذره در حالت استراحت در یک چارچوب مرجع اینرسی.برابر با جرم استراحت چند برابر مربع سرعت نور است,1
52854,noun,"a definite stable energy that a physical system can have; used especially of the state of electrons in atoms or molecules; ""according to quantum theory only certain energy levels are possible""","یک انرژی پایدار مشخص که یک سیستم فیزیکی می تواند داشته باشد.خصوصاً از حالت الکترون در اتمها یا مولکولها استفاده می شود.""طبق تئوری کوانتوم فقط برخی از سطوح انرژی ممکن است""",1
52862,noun,an energetic style,یک سبک پرانرژی,1
52859,noun,energy that is transmitted in the form of (electromagnetic) radiation; energy that exists in the absence of matter,انرژی که به صورت تابش (الکترومغناطیسی) منتقل می شود.انرژی که در غیاب ماده وجود دارد,1
52856,noun,"(physics) a manifestation of energy; the transfer of energy from one physical system to another expressed as the product of a force and the distance through which it moves a body in the direction of that force; ""work equals force times distance""","(فیزیک) جلوه ای از انرژی ؛انتقال انرژی از یک سیستم فیزیکی به سیستم دیگر که به عنوان محصول یک نیرو بیان شده و فاصله ای که از آن طریق جسمی را در جهت آن نیرو حرکت می دهد.""کار مساوی است با نیروی بار فاصله""",1
52864,verb,weaken mentally or morally,ضعف ذهنی یا اخلاقی,1
52861,noun,"an imaginative lively style (especially style of writing); ""his writing conveys great energy""; ""a remarkable muscularity of style""","یک سبک زنده و تخیلی (به ویژه سبک نوشتن) ؛""نوشتار او انرژی زیادی را منتقل می کند""؛""یک عضلانی قابل توجه از سبک""",1
52860,noun,"renewed energy or strength to continue an undertaking; ""She had dinner and got a second wind to finish painting""; ""the employers, initially taken by surprise at the pace of developments, regained their second wind""","انرژی یا قدرت تجدید شده برای ادامه کار""او شام خورد و باد دوم گرفت تا نقاشی را تمام کند""؛""کارفرمایان ، که در ابتدا از سرعت تحولات متعجب شده بودند ، باد دوم خود را بازیافتند""",1
52865,verb,"cause to lose one's nerve; ""an unmanning experience""","باعث از دست دادن عصب فرد می شود""یک تجربه بدون سرنشین""",1
52863,noun,"a healthy capacity for vigorous activity; ""jogging works off my excess energy""; ""he seemed full of vim and vigor""","یک ظرفیت سالم برای یک فعالیت شدید.""آهسته دویدن باعث کاهش انرژی اضافی من می شود""؛""او به نظر می رسید پر از شور و نشاط است""",1
52866,noun,a person whose unconventional behavior embarrasses others,شخصی که رفتار غیر متعارف او دیگران را شرمنده می کند,1
52869,verb,"sweep the length of; ""The gunfire raked the coast""","جارو طول""تیراندازی ساحل را لرزاند""",1
52868,verb,rake or be in a position to rake with gunfire in a lengthwise direction,چنگک بزنید یا در موقعیتی قرار بگیرید که با شلیک گلوله در یک جهت طولی از بین ببرید,1
52870,noun,gunfire directed along the length rather than the breadth of a formation,شلیک گلوله به طول و بیش از وسعت یک سازند هدایت می شود,1
52867,verb,"put in possession of land in exchange for a pledge of service, in feudal society; ""He enfeoffed his son-in-law with a large estate in Scotland""","در ازای تعهد خدمت ، در جامعه فئودالی ، در اختیار زمین قرار دهید.""او داماد خود را با داشتن یک ملک بزرگ در اسکاتلند استعفا داد""",1
52873,noun,the act of imposing something (as a tax or an embargo),عمل تحمیل چیزی (به عنوان مالیات یا تحریم),1
52874,noun,insuring obedience to the laws,بیمه اطاعت از قوانین,1
52871,noun,"the act of shooting a gun; ""the gunfire endangered innocent bystanders""; ""they retreated in the face of withering enemy fire""","عمل شلیک به اسلحه""شلیک گلوله بینندگان بی گناه را به خطر انداخت""؛""آنها در مقابل پژمرده شدن آتش دشمن عقب نشینی کردند""",1
52872,noun,"the act of accomplishing some aim or executing some order; ""the agency was created for the implementation of the policy""","عمل دستیابی به مقصود یا اجرای برخی از دستورات.""آژانس برای اجرای سیاست ایجاد شده است""",1
52875,verb,"grant freedom to; as from slavery or servitude; ""Slaves were enfranchised in the mid-19th century""","اعطای آزادی بههمانطور که از روی بردگی یا بندگی است.""بردگان در اواسط قرن نوزدهم حق امتیاز داشتند""",1
52877,verb,"get caught; ""make sure the gear is engaged""","گرفتار شدن""مطمئن شوید که چرخ دنده درگیر است""",1
52876,verb,"engage in political activities; ""This colleague is always politicking""","به فعالیتهای سیاسی بپردازند""این همکار همیشه سیاست مدار است""",1
52879,verb,"mount or put up; ""put up a good fight""; ""offer resistance""","سوار یا قرار دادن""یک مبارزه خوب انجام دهید""؛""مقاومت""",1
